year,cause_name,state,deaths,age_adjusted_death_rate
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arizona,3150,54.7
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arkansas,1329,47
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",California,11129,31.7
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Colorado,1947,44.1
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Connecticut,1134,30.3
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Delaware,293,34.5
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",District of Columbia,207,35.8
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Florida,8868,47.1
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Georgia,3762,45
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Hawaii,436,32
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Idaho,606,43.7
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Illinois,4182,33
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Indiana,2480,39.3
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Iowa,1202,36.7
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Kansas,1149,40.6
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Kentucky,2405,57.4
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Louisiana,3072,68.5
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Maine,579,41.7
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Maryland,1376,25
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Massachusetts,1907,28
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Michigan,3451,34
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Minnesota,1922,36.2
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Mississippi,1936,67.1
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Missouri,2848,47.8
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Montana,524,53.2
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Nebraska,704,37.4
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Nevada,1104,47
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Hampshire,477,36.3
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Jersey,2561,28.8
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Mexico,1267,67
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New York,4645,23.3
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",North Carolina,4123,47.9
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",North Dakota,287,39.7
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Ohio,4438,37.7
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Oklahoma,2005,56.1
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Oregon,1469,38.8
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Pennsylvania,5446,40.8
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Rhode Island,334,27.6
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",South Carolina,2272,53.4
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",South Dakota,402,48.7
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Tennessee,3147,52.6
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Texas,8598,40.4
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Utah,743,34.6
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Vermont,272,42.1
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Virginia,2638,35.6
2011,All Causes,Montana,9115,760.6
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Washington,2543,40.4
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",West Virginia,940,49.6
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Wisconsin,2490,42.8
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Wyoming,302,58.7
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alabama,2506,54
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alaska,316,52.3
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arizona,3352,56
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arkansas,1415,49.4
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",California,11375,32.1
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Colorado,1917,42.5
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Connecticut,1302,34.6
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Delaware,329,38
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",District of Columbia,224,39.4
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Florida,8917,46.5
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Georgia,3879,45.1
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Hawaii,441,31.7
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Idaho,682,47.5
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Illinois,4451,34.9
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Indiana,2480,38.9
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Iowa,1188,35.7
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Kansas,1198,41.7
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Kentucky,2446,57.9
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Louisiana,2422,56.8
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Maine,572,40.8
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Maryland,1456,26.1
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Massachusetts,2214,32.3
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Michigan,3590,35.2
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Minnesota,1919,35.4
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Mississippi,1856,64.7
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Missouri,3009,50.1
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Montana,558,55.7
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Nebraska,683,36.1
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Nevada,1091,44.3
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Hampshire,460,34.1
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Jersey,2590,29
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Mexico,1297,67.6
2013,All Causes,Maine,13547,754.2
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New York,5235,26.2
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",North Carolina,4156,46.9
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",North Dakota,275,38.9
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Ohio,4821,40.5
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Oklahoma,2039,56.6
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Oregon,1586,40.8
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Pennsylvania,5299,39.5
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Rhode Island,434,36.5
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",South Carolina,2315,53.3
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",South Dakota,452,53.4
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Tennessee,3307,54.3
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Texas,9140,41.6
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Utah,715,31.6
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Vermont,301,45.8
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Virginia,2703,35.8
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Washington,2679,41.5
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",West Virginia,1177,62.4
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Wisconsin,2524,42.7
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Wyoming,306,58.9
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alabama,2542,53.8
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alaska,354,56.4
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arizona,3161,51.9
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arkansas,1391,47.8
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",California,11614,32.3
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Colorado,2056,44.8
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Connecticut,1343,35.4
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Delaware,309,34.8
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",District of Columbia,193,33.7
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Florida,9113,46.9
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Georgia,4012,45.4
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Hawaii,470,33.4
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Idaho,641,43.4
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Illinois,4367,33.9
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Indiana,2499,38.8
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Iowa,1252,37.5
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Kansas,1205,41.4
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Kentucky,2372,55.6
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Louisiana,2466,56.8
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Maine,584,41.6
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Maryland,1480,26.2
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Massachusetts,2139,31
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Michigan,3764,36.5
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Minnesota,2066,37.5
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Mississippi,1808,62.2
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Missouri,2975,48.8
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Montana,614,60.3
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Nebraska,674,35.8
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Nevada,1212,48.1
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Hampshire,527,39
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Jersey,2425,26.9
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Mexico,1329,67.7
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New York,5160,25.7
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",North Carolina,4389,48.3
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",North Dakota,279,38.9
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Ohio,4922,41.3
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Oklahoma,2149,58.8
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Oregon,1646,41.8
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Pennsylvania,5568,40.8
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Rhode Island,416,34.7
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",South Carolina,2364,53.2
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",South Dakota,366,42.5
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Tennessee,3257,52.4
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Texas,9392,42
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Utah,811,35.6
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Vermont,303,44.9
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Virginia,2931,38.3
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Washington,2637,40.2
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",West Virginia,1241,65.8
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Wisconsin,2619,44
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Wyoming,299,56.5
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alabama,2509,52.5
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alaska,332,54.1
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arizona,2956,47.3
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arkansas,1477,50.6
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",California,10761,29.5
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Colorado,2172,46.3
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Connecticut,1386,35.7
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Delaware,352,39.6
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",District of Columbia,160,27.2
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Florida,8939,45.3
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Georgia,3774,42
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Hawaii,406,28.2
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Idaho,649,43.2
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Illinois,4218,32.6
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Indiana,2558,39.5
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Iowa,1266,37.8
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Kansas,1174,40
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Kentucky,2379,55.2
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Louisiana,2409,54.9
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Maine,628,43.4
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Maryland,1465,25.6
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Massachusetts,2040,29
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Michigan,3685,35.7
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Minnesota,2010,36.2
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Mississippi,1693,57.8
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Missouri,2997,48.9
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Montana,592,59.1
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Nebraska,714,37.1
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Nevada,1134,44
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Hampshire,488,35.4
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Jersey,2436,26.7
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Mexico,1366,69.3
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New York,5042,24.8
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",North Carolina,4313,46.4
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",North Dakota,342,47.2
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Ohio,5093,42.3
2014,All Causes,Kansas,25793,759.3
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Oklahoma,2119,57.2
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Oregon,1674,41.7
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Pennsylvania,5787,42.1
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Rhode Island,480,40.6
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",South Carolina,2285,50.4
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",South Dakota,381,43.4
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Tennessee,3250,51.5
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Texas,9189,40.4
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Utah,881,37.8
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Vermont,306,44.5
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Virginia,2820,36.2
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Washington,2727,40.8
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",West Virginia,1253,65.5
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Wisconsin,2484,40.8
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Wyoming,351,64.3
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alabama,2351,49
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alaska,340,53.3
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arizona,2919,45.5
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arkansas,1473,50.2
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",California,10860,29.4
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Colorado,2144,44.5
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Connecticut,1293,33
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Delaware,333,36.8
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",District of Columbia,145,24.6
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Florida,8746,43.4
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Georgia,3812,42.1
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Hawaii,436,30.2
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Idaho,670,44
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Illinois,3961,30.4
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Indiana,2577,39.3
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Iowa,1255,37
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Kansas,1273,42.9
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Kentucky,2394,55.1
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Louisiana,2142,48
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Maine,602,40.9
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Maryland,1415,24.3
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Massachusetts,2076,29.3
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Michigan,3682,35.8
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Minnesota,2037,36.2
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Mississippi,1658,56.4
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Missouri,2939,47.5
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Montana,619,60.3
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Nebraska,683,35.6
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Nevada,1025,39
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Hampshire,482,34.8
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Jersey,1875,20.1
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Mexico,1281,63.8
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New York,4891,23.9
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",North Carolina,4136,43.6
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",North Dakota,324,44.1
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Ohio,4012,33.1
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Oklahoma,2284,61.2
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Oregon,1598,39.3
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Pennsylvania,5477,39.4
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Rhode Island,428,36.1
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",South Carolina,2229,48
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",South Dakota,349,40.7
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Tennessee,3231,50.6
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Texas,9349,40.2
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Utah,899,38.2
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Vermont,308,43.5
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Virginia,2622,33.3
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Washington,2696,39.4
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",West Virginia,942,48.2
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Wisconsin,2449,40
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Wyoming,299,53.7
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alabama,2394,49.6
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alaska,366,58.7
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arizona,3018,46.7
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arkansas,1461,49.4
