year,state,n_cause_name,deaths,age_adjusted_death_rate
1999,Michigan,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",974,9.9
1999,Michigan,Malignant neoplasms (C00-C97),19744,205.2
1999,Michigan,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1417,15
1999,Michigan,Parkinson's disease (G20-G21),522,5.6
1999,Michigan,Pneumonitis due to solids and liquids (J69),510,5.5
1999,Michigan,Septicemia (A40-A41),1142,12
1999,Minnesota,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",1772,35.8
1999,Minnesota,All Causes,38537,784.5
1999,Minnesota,Alzheimer's disease (G30),1083,21.1
1999,Minnesota,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",139,2.8
1999,Minnesota,Cerebrovascular diseases (I60-I69),2997,59.6
1999,Minnesota,"Chronic liver disease and cirrhosis (K70,K73-K74)",313,6.7
1999,Minnesota,Chronic lower respiratory diseases (J40-J47),1994,41.3
1999,Minnesota,Diabetes mellitus (E10-E14),1249,25.7
1999,Minnesota,"Diseases of heart (I00-I09,I11,I13,I20-I51)",9533,192.4
1999,Minnesota,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",403,8.1
1999,Minnesota,Influenza and pneumonia (J09-J18),1077,21.1
1999,Minnesota,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",437,9
1999,Minnesota,Malignant neoplasms (C00-C97),8892,187
1999,Minnesota,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",605,12.1
1999,Minnesota,Parkinson's disease (G20-G21),414,8.4
1999,Minnesota,Pneumonitis due to solids and liquids (J69),219,4.4
1999,Minnesota,Septicemia (A40-A41),223,4.6
1999,Mississippi,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",1642,58.9
1999,Mississippi,All Causes,28185,1043.4
1999,Mississippi,Alzheimer's disease (G30),356,13.3
1999,Mississippi,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",312,10.9
1999,Mississippi,Cerebrovascular diseases (I60-I69),1854,69.2
1999,Mississippi,"Chronic liver disease and cirrhosis (K70,K73-K74)",250,9.3
1999,Mississippi,Chronic lower respiratory diseases (J40-J47),1267,47.2
1999,Mississippi,Diabetes mellitus (E10-E14),593,22
1999,Mississippi,"Diseases of heart (I00-I09,I11,I13,I20-I51)",9336,347.4
1999,Mississippi,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",252,9.4
1999,Mississippi,Influenza and pneumonia (J09-J18),801,29.8
1999,Mississippi,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",304,11
1999,Mississippi,Malignant neoplasms (C00-C97),6143,227.9
1999,Mississippi,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",623,23.2
1999,Mississippi,Parkinson's disease (G20-G21),119,4.5
1999,Mississippi,Pneumonitis due to solids and liquids (J69),187,7
1999,Mississippi,Septicemia (A40-A41),426,15.8
1999,Missouri,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2465,43.2
1999,Missouri,All Causes,55931,945
1999,Missouri,Alzheimer's disease (G30),914,15
1999,Missouri,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",385,7
1999,Missouri,Cerebrovascular diseases (I60-I69),3950,65.6
1999,Missouri,"Chronic liver disease and cirrhosis (K70,K73-K74)",428,7.5
1999,Missouri,Chronic lower respiratory diseases (J40-J47),3068,51.7
1999,Missouri,Diabetes mellitus (E10-E14),1554,26.3
1999,Missouri,"Diseases of heart (I00-I09,I11,I13,I20-I51)",17974,300.5
1999,Missouri,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",336,5.6
1999,Missouri,Influenza and pneumonia (J09-J18),1716,28.3
1999,Missouri,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",700,12.6
1999,Missouri,Malignant neoplasms (C00-C97),12186,207.9
1999,Missouri,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",907,15.1
1999,Missouri,Parkinson's disease (G20-G21),315,5.2
1999,Missouri,Pneumonitis due to solids and liquids (J69),431,7.1
1999,Missouri,Septicemia (A40-A41),633,10.7
1999,Montana,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",461,50.3
1999,Montana,All Causes,8128,857.6
1999,Montana,Alzheimer's disease (G30),205,21.4
1999,Montana,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",33,3.8
1999,Montana,Cerebrovascular diseases (I60-I69),595,62.2
1999,Montana,"Chronic liver disease and cirrhosis (K70,K73-K74)",91,9.7
1999,Montana,Chronic lower respiratory diseases (J40-J47),566,59.4
1999,Montana,Diabetes mellitus (E10-E14),244,25.7
1999,Montana,"Diseases of heart (I00-I09,I11,I13,I20-I51)",2049,214.6
1999,Montana,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",36,3.8
1999,Montana,Influenza and pneumonia (J09-J18),252,26.5
1999,Montana,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",162,17.7
1999,Montana,Malignant neoplasms (C00-C97),1854,195.1
1999,Montana,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",92,9.6
1999,Montana,Parkinson's disease (G20-G21),55,5.7
1999,Montana,Pneumonitis due to solids and liquids (J69),60,6.3
1999,Montana,Septicemia (A40-A41),73,7.7
1999,Nebraska,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",668,37.3
1999,Nebraska,All Causes,15579,830.1
1999,Nebraska,Alzheimer's disease (G30),331,16.3
1999,Nebraska,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",61,3.5
1999,Nebraska,Cerebrovascular diseases (I60-I69),1176,60.2
1999,Nebraska,"Chronic liver disease and cirrhosis (K70,K73-K74)",123,7.2
1999,Nebraska,Chronic lower respiratory diseases (J40-J47),945,50.6
1999,Nebraska,Diabetes mellitus (E10-E14),372,20.2
1999,Nebraska,"Diseases of heart (I00-I09,I11,I13,I20-I51)",4497,235
1999,Nebraska,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",110,5.7
1999,Nebraska,Influenza and pneumonia (J09-J18),459,23
1999,Nebraska,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",177,10.5
1999,Nebraska,Malignant neoplasms (C00-C97),3410,189
1999,Nebraska,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",232,12.1
1999,Nebraska,Parkinson's disease (G20-G21),118,6
1999,Nebraska,Pneumonitis due to solids and liquids (J69),126,6.3
1999,Nebraska,Septicemia (A40-A41),110,5.9
1999,Nevada,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",710,38.5
1999,Nevada,All Causes,15082,935.9
1999,Nevada,Alzheimer's disease (G30),174,13.6
1999,Nevada,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",167,8.7
1999,Nevada,Cerebrovascular diseases (I60-I69),882,59.4
1999,Nevada,"Chronic liver disease and cirrhosis (K70,K73-K74)",268,14.2
1999,Nevada,Chronic lower respiratory diseases (J40-J47),1029,64.7
1999,Nevada,Diabetes mellitus (E10-E14),286,17.2
1999,Nevada,"Diseases of heart (I00-I09,I11,I13,I20-I51)",4231,274.3
1999,Nevada,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",67,4.6
1999,Nevada,Influenza and pneumonia (J09-J18),319,22.2
1999,Nevada,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",404,21.3
1999,Nevada,Malignant neoplasms (C00-C97),3556,206.7
1999,Nevada,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",298,19.2
1999,Nevada,Parkinson's disease (G20-G21),71,5.1
1999,Nevada,Pneumonitis due to solids and liquids (J69),69,5
1999,Nevada,Septicemia (A40-A41),297,18.8
1999,New Hampshire,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",329,27.5
1999,New Hampshire,All Causes,9537,815.5
1999,New Hampshire,Alzheimer's disease (G30),266,23.2
1999,New Hampshire,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",21,1.8
1999,New Hampshire,Cerebrovascular diseases (I60-I69),669,57.9
1999,New Hampshire,"Chronic liver disease and cirrhosis (K70,K73-K74)",87,7.2
1999,New Hampshire,Chronic lower respiratory diseases (J40-J47),592,51
1999,New Hampshire,Diabetes mellitus (E10-E14),294,25.3
1999,New Hampshire,"Diseases of heart (I00-I09,I11,I13,I20-I51)",2751,236.2
1999,New Hampshire,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",70,6
1999,New Hampshire,Influenza and pneumonia (J09-J18),187,16.2
1999,New Hampshire,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",137,11.2
1999,New Hampshire,Malignant neoplasms (C00-C97),2408,203.6
1999,New Hampshire,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",93,8
1999,New Hampshire,Parkinson's disease (G20-G21),64,5.6
1999,New Hampshire,Pneumonitis due to solids and liquids (J69),51,4.4
1999,New Hampshire,Septicemia (A40-A41),66,5.6
1999,New Jersey,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2227,26.2
1999,New Jersey,All Causes,73981,853.7
1999,New Jersey,Alzheimer's disease (G30),1041,12
1999,New Jersey,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",298,3.6
1999,New Jersey,Cerebrovascular diseases (I60-I69),4122,47.5
1999,New Jersey,"Chronic liver disease and cirrhosis (K70,K73-K74)",791,9.2
1999,New Jersey,Chronic lower respiratory diseases (J40-J47),3130,35.9
1999,New Jersey,Diabetes mellitus (E10-E14),2436,28
1999,New Jersey,"Diseases of heart (I00-I09,I11,I13,I20-I51)",23493,270.5
1999,New Jersey,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",389,4.5
1999,New Jersey,Influenza and pneumonia (J09-J18),2075,23.9
1999,New Jersey,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",563,6.6
1999,New Jersey,Malignant neoplasms (C00-C97),18178,209.3
1999,New Jersey,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1380,15.9
1999,New Jersey,Parkinson's disease (G20-G21),436,5
1999,New Jersey,Pneumonitis due to solids and liquids (J69),518,6
1999,New Jersey,Septicemia (A40-A41),1742,20.1
1999,New Mexico,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",969,55.9
1999,New Mexico,All Causes,13676,842.2
1999,New Mexico,Alzheimer's disease (G30),248,16.4
1999,New Mexico,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",167,9.2
1999,New Mexico,Cerebrovascular diseases (I60-I69),817,52.5
1999,New Mexico,"Chronic liver disease and cirrhosis (K70,K73-K74)",288,16.7
1999,New Mexico,Chronic lower respiratory diseases (J40-J47),848,52.9
1999,New Mexico,Diabetes mellitus (E10-E14),517,31.4
1999,New Mexico,"Diseases of heart (I00-I09,I11,I13,I20-I51)",3452,218
1999,New Mexico,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",62,4
1999,New Mexico,Influenza and pneumonia (J09-J18),374,24.2
1999,New Mexico,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",318,18.1
1999,New Mexico,Malignant neoplasms (C00-C97),2857,173.3
1999,New Mexico,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",162,10.1
1999,New Mexico,Parkinson's disease (G20-G21),85,5.5
1999,New Mexico,Pneumonitis due to solids and liquids (J69),62,4.1
1999,New Mexico,Septicemia (A40-A41),129,7.9
1999,New York,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",4797,25.2
1999,New York,All Causes,159927,833.4
1999,New York,Alzheimer's disease (G30),1357,7
1999,New York,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",969,5.1
1999,New York,Cerebrovascular diseases (I60-I69),8124,42.2
1999,New York,"Chronic liver disease and cirrhosis (K70,K73-K74)",1534,8.1
1999,New York,Chronic lower respiratory diseases (J40-J47),7086,36.9
1999,New York,Diabetes mellitus (E10-E14),3799,19.8
1999,New York,"Diseases of heart (I00-I09,I11,I13,I20-I51)",58987,306.1
1999,New York,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",1264,6.6
1999,New York,Influenza and pneumonia (J09-J18),5482,28.4
1999,New York,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",1196,6.3
1999,New York,Malignant neoplasms (C00-C97),37609,196.6
1999,New York,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",2302,12
1999,New York,Parkinson's disease (G20-G21),589,3.1
1999,New York,Pneumonitis due to solids and liquids (J69),662,3.4
1999,New York,Septicemia (A40-A41),2228,11.6
1999,North Carolina,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",3290,42.1
1999,North Carolina,All Causes,69600,933
1999,North Carolina,Alzheimer's disease (G30),1456,20.8
1999,North Carolina,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",651,8
1999,North Carolina,Cerebrovascular diseases (I60-I69),5626,77.9
1999,North Carolina,"Chronic liver disease and cirrhosis (K70,K73-K74)",731,9.4
1999,North Carolina,Chronic lower respiratory diseases (J40-J47),3591,48
1999,North Carolina,Diabetes mellitus (E10-E14),2050,27
1999,North Carolina,"Diseases of heart (I00-I09,I11,I13,I20-I51)",19191,260.9
1999,North Carolina,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",546,7.4
1999,North Carolina,Influenza and pneumonia (J09-J18),1891,26.5
1999,North Carolina,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",884,11
1999,North Carolina,Malignant neoplasms (C00-C97),15815,207.1
1999,North Carolina,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1138,15.4
1999,North Carolina,Parkinson's disease (G20-G21),359,5
1999,North Carolina,Pneumonitis due to solids and liquids (J69),557,7.8
1999,North Carolina,Septicemia (A40-A41),1010,13.6
1999,North Dakota,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",267,38.4
1999,North Dakota,All Causes,6103,796.8
1999,North Dakota,Alzheimer's disease (G30),155,18.1
1999,North Dakota,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",13,NA
1999,North Dakota,Cerebrovascular diseases (I60-I69),513,63
1999,North Dakota,"Chronic liver disease and cirrhosis (K70,K73-K74)",56,8.6
1999,North Dakota,Chronic lower respiratory diseases (J40-J47),273,35.8
1999,North Dakota,Diabetes mellitus (E10-E14),203,26.7
1999,North Dakota,"Diseases of heart (I00-I09,I11,I13,I20-I51)",1833,234.2
1999,North Dakota,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",52,6
1999,North Dakota,Influenza and pneumonia (J09-J18),157,19.4
1999,North Dakota,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",73,11.1
1999,North Dakota,Malignant neoplasms (C00-C97),1366,186.7
1999,North Dakota,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",85,10.5
1999,North Dakota,Parkinson's disease (G20-G21),50,6.2
1999,North Dakota,Pneumonitis due to solids and liquids (J69),50,5.9
1999,North Dakota,Septicemia (A40-A41),36,4.8
1999,Ohio,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",3630,31.8
1999,Ohio,All Causes,108517,934
1999,Ohio,Alzheimer's disease (G30),2099,18.2
1999,Ohio,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",450,4
1999,Ohio,Cerebrovascular diseases (I60-I69),7235,62.3
1999,Ohio,"Chronic liver disease and cirrhosis (K70,K73-K74)",1007,8.7
1999,Ohio,Chronic lower respiratory diseases (J40-J47),5858,49.9
1999,Ohio,Diabetes mellitus (E10-E14),3675,31.4
1999,Ohio,"Diseases of heart (I00-I09,I11,I13,I20-I51)",33192,285.7
1999,Ohio,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",850,7.3
1999,Ohio,Influenza and pneumonia (J09-J18),2641,22.9
1999,Ohio,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",1102,9.7
1999,Ohio,Malignant neoplasms (C00-C97),25233,215.4
1999,Ohio,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1748,15
1999,Ohio,Parkinson's disease (G20-G21),649,5.6
1999,Ohio,Pneumonitis due to solids and liquids (J69),693,6
1999,Ohio,Septicemia (A40-A41),1514,13
1999,Oklahoma,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",1609,46.3
1999,Oklahoma,All Causes,34700,979
1999,Oklahoma,Alzheimer's disease (G30),553,15.4
1999,Oklahoma,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",231,6.7
1999,Oklahoma,Cerebrovascular diseases (I60-I69),2481,69.6
1999,Oklahoma,"Chronic liver disease and cirrhosis (K70,K73-K74)",365,10.6
1999,Oklahoma,Chronic lower respiratory diseases (J40-J47),1751,49.3
1999,Oklahoma,Diabetes mellitus (E10-E14),986,27.9
1999,Oklahoma,"Diseases of heart (I00-I09,I11,I13,I20-I51)",11263,316.1
1999,Oklahoma,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",183,5.1
1999,Oklahoma,Influenza and pneumonia (J09-J18),1007,28.1
1999,Oklahoma,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",492,14.4
1999,Oklahoma,Malignant neoplasms (C00-C97),7312,206.7
1999,Oklahoma,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",425,11.9
1999,Oklahoma,Parkinson's disease (G20-G21),183,5.1
1999,Oklahoma,Pneumonitis due to solids and liquids (J69),296,8.3
1999,Oklahoma,Septicemia (A40-A41),421,11.9
1999,Oregon,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",1199,34.7
1999,Oregon,All Causes,29422,837.6
1999,Oregon,Alzheimer's disease (G30),866,24.1
1999,Oregon,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",107,3.1
1999,Oregon,Cerebrovascular diseases (I60-I69),2799,78.6
1999,Oregon,"Chronic liver disease and cirrhosis (K70,K73-K74)",306,8.8
1999,Oregon,Chronic lower respiratory diseases (J40-J47),1765,50.4
1999,Oregon,Diabetes mellitus (E10-E14),860,24.6
1999,Oregon,"Diseases of heart (I00-I09,I11,I13,I20-I51)",7263,205.7
1999,Oregon,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",249,7
1999,Oregon,Influenza and pneumonia (J09-J18),695,19.5
1999,Oregon,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",478,13.9
1999,Oregon,Malignant neoplasms (C00-C97),6905,198.2
1999,Oregon,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",260,7.3
1999,Oregon,Parkinson's disease (G20-G21),256,7.2
1999,Oregon,Pneumonitis due to solids and liquids (J69),155,4.4
1999,Oregon,Septicemia (A40-A41),189,5.4
1999,Pennsylvania,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",4614,35.3
1999,Pennsylvania,All Causes,130283,896.4
1999,Pennsylvania,Alzheimer's disease (G30),2192,14.4
1999,Pennsylvania,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",639,5.4
1999,Pennsylvania,Cerebrovascular diseases (I60-I69),8600,57.5
1999,Pennsylvania,"Chronic liver disease and cirrhosis (K70,K73-K74)",1024,7.5
1999,Pennsylvania,Chronic lower respiratory diseases (J40-J47),6141,41.1
1999,Pennsylvania,Diabetes mellitus (E10-E14),3742,25.5
1999,Pennsylvania,"Diseases of heart (I00-I09,I11,I13,I20-I51)",41707,281.7
1999,Pennsylvania,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",750,5.1
1999,Pennsylvania,Influenza and pneumonia (J09-J18),3116,20.9
1999,Pennsylvania,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",1284,10.3
1999,Pennsylvania,Malignant neoplasms (C00-C97),30312,209.5
1999,Pennsylvania,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",2680,18
1999,Pennsylvania,Parkinson's disease (G20-G21),754,4.9
1999,Pennsylvania,Pneumonitis due to solids and liquids (J69),1169,7.8
1999,Pennsylvania,Septicemia (A40-A41),2545,17.3
1999,Rhode Island,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",243,21.5
1999,Rhode Island,All Causes,9708,807.5
1999,Rhode Island,Alzheimer's disease (G30),219,17
1999,Rhode Island,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",36,3.5
1999,Rhode Island,Cerebrovascular diseases (I60-I69),633,50.4
1999,Rhode Island,"Chronic liver disease and cirrhosis (K70,K73-K74)",119,10.9
1999,Rhode Island,Chronic lower respiratory diseases (J40-J47),495,40.6
1999,Rhode Island,Diabetes mellitus (E10-E14),236,20.1
1999,Rhode Island,"Diseases of heart (I00-I09,I11,I13,I20-I51)",3008,244.1
1999,Rhode Island,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",51,4.1
1999,Rhode Island,Influenza and pneumonia (J09-J18),300,23.6
1999,Rhode Island,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",96,9.1
1999,Rhode Island,Malignant neoplasms (C00-C97),2463,210.3
1999,Rhode Island,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",111,9
1999,Rhode Island,Parkinson's disease (G20-G21),55,4.3
1999,Rhode Island,Pneumonitis due to solids and liquids (J69),58,4.6
1999,Rhode Island,Septicemia (A40-A41),84,6.9
1999,South Carolina,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",1901,49.2
1999,South Carolina,All Causes,36053,973.5
1999,South Carolina,Alzheimer's disease (G30),690,20.5
1999,South Carolina,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",313,7.8
1999,South Carolina,Cerebrovascular diseases (I60-I69),2974,83.4
1999,South Carolina,"Chronic liver disease and cirrhosis (K70,K73-K74)",415,10.6
1999,South Carolina,Chronic lower respiratory diseases (J40-J47),1752,47
1999,South Carolina,Diabetes mellitus (E10-E14),1118,29.6
1999,South Carolina,"Diseases of heart (I00-I09,I11,I13,I20-I51)",9981,273.4
1999,South Carolina,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",387,10.6
1999,South Carolina,Influenza and pneumonia (J09-J18),883,25.2
1999,South Carolina,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",418,10.5
1999,South Carolina,Malignant neoplasms (C00-C97),8089,211.7
