113 Cause Name,Cause Name,State,Age-adjusted Death Rate,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Accidents ,Unintentional Injuries,Hawaii,32.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536
Accidents ,Unintentional Injuries,Hawaii,33.4,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Hawaii,34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Idaho,41.5,NA,518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Idaho,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Idaho,43.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,649,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Idaho,43.4,NA,NA,NA,NA,NA,NA,NA,NA,641,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Idaho,43.6,NA,NA,NA,NA,NA,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Idaho,43.7,NA,NA,NA,NA,NA,NA,606,NA,NA,NA,NA,NA,NA,699,NA,NA,NA
Accidents ,Unintentional Injuries,Idaho,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Idaho,44.2,NA,NA,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Idaho,44.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,NA,NA,NA,746
Accidents ,Unintentional Injuries,Idaho,45.6,NA,NA,NA,NA,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Idaho,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765,NA
Accidents ,Unintentional Injuries,Idaho,47.1,NA,NA,NA,611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Idaho,47.5,NA,NA,NA,NA,NA,NA,NA,682,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Idaho,47.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776,NA,NA
Accidents ,Unintentional Injuries,Idaho,48.3,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Illinois,30.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3961,3997,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Illinois,31.5,NA,NA,NA,NA,3942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Illinois,31.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4166,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Illinois,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4218,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Illinois,32.8,NA,4041,4077,NA,NA,4133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Illinois,33,NA,NA,NA,NA,NA,NA,4182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Illinois,33.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4488,4511,NA,NA
Accidents ,Unintentional Injuries,Illinois,33.7,4125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Illinois,33.8,NA,NA,NA,4222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Illinois,33.9,NA,NA,NA,NA,NA,NA,NA,NA,4367,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Illinois,34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4644,NA
Accidents ,Unintentional Injuries,Illinois,34.9,NA,NA,NA,NA,NA,NA,NA,4451,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Illinois,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4850
Accidents ,Unintentional Injuries,Indiana,34.9,NA,NA,NA,2148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Indiana,35.4,NA,2139,NA,NA,2196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Indiana,35.8,NA,NA,2185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Indiana,38.4,2309,NA,NA,NA,NA,2395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Indiana,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2534,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Indiana,38.8,NA,NA,NA,NA,NA,NA,NA,NA,2499,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Indiana,38.9,NA,NA,NA,NA,NA,NA,NA,2480,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Indiana,39.3,NA,NA,NA,NA,NA,NA,2480,NA,NA,NA,2577,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Indiana,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2558,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Indiana,40.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2699,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Indiana,41.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2776,NA,NA,NA
Accidents ,Unintentional Injuries,Indiana,43.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2898,NA,NA
Accidents ,Unintentional Injuries,Indiana,43.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2974,NA
Accidents ,Unintentional Injuries,Indiana,47.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3258
Accidents ,Unintentional Injuries,Iowa,32.5,NA,NA,1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Iowa,33.4,NA,1070,NA,NA,NA,1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Iowa,33.6,NA,NA,NA,1093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Iowa,35.2,1123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Iowa,35.4,NA,NA,NA,NA,1164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Iowa,35.7,NA,NA,NA,NA,NA,NA,NA,1188,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Iowa,36.7,NA,NA,NA,NA,NA,NA,1202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Iowa,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Iowa,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1273,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Iowa,37.5,NA,NA,NA,NA,NA,NA,NA,NA,1252,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Iowa,37.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1266,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Iowa,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1369,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Iowa,39.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1369,NA,NA,NA
Accidents ,Unintentional Injuries,Iowa,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1422,NA,NA
Accidents ,Unintentional Injuries,Iowa,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1517,1537
Accidents ,Unintentional Injuries,Kansas,38,NA,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kansas,38.6,NA,NA,NA,NA,1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kansas,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,1174,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kansas,40.6,NA,NA,NA,NA,NA,1144,1149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kansas,40.7,1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kansas,40.8,NA,NA,NA,1139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kansas,41.4,NA,NA,1156,NA,NA,NA,NA,NA,1205,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kansas,41.7,NA,NA,NA,NA,NA,NA,NA,1198,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kansas,42.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1273,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kansas,43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1319,NA,NA,NA
Accidents ,Unintentional Injuries,Kansas,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1333,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kansas,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1317,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kansas,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1377,NA
Accidents ,Unintentional Injuries,Kansas,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359,NA,NA
Accidents ,Unintentional Injuries,Kansas,47.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1475
Accidents ,Unintentional Injuries,Kentucky,43.3,1730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kentucky,45.7,NA,1838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kentucky,49.1,NA,NA,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kentucky,51.3,NA,NA,NA,2090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kentucky,54.8,NA,NA,NA,NA,NA,2260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kentucky,55.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2394,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kentucky,55.2,NA,NA,NA,NA,2270,NA,NA,NA,NA,2379,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kentucky,55.6,NA,NA,NA,NA,NA,NA,NA,NA,2372,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kentucky,55.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2513,NA,NA
Accidents ,Unintentional Injuries,Kentucky,57.4,NA,NA,NA,NA,NA,NA,2405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kentucky,57.9,NA,NA,NA,NA,NA,NA,NA,2446,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kentucky,58.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2621,NA
Accidents ,Unintentional Injuries,Kentucky,59.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2608,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kentucky,60.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2632,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Kentucky,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2741,NA,NA,NA
Accidents ,Unintentional Injuries,Kentucky,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2962
Accidents ,Unintentional Injuries,Louisiana,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Louisiana,44.7,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Louisiana,45.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2091,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Louisiana,45.9,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Louisiana,46.5,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Louisiana,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2142,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Louisiana,48.1,NA,NA,NA,2115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Louisiana,49.8,NA,NA,NA,NA,2208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344,NA
Accidents ,Unintentional Injuries,Louisiana,50.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2333,NA,NA
Accidents ,Unintentional Injuries,Louisiana,51.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2362,NA,NA,NA
Accidents ,Unintentional Injuries,Louisiana,51.4,NA,NA,NA,NA,NA,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Louisiana,54.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2578
Accidents ,Unintentional Injuries,Louisiana,54.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2409,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Louisiana,56.8,NA,NA,NA,NA,NA,NA,NA,2422,2466,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Louisiana,68.5,NA,NA,NA,NA,NA,NA,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maine,30.9,NA,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maine,34.9,458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maine,35.5,NA,NA,NA,NA,NA,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maine,36.3,NA,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maine,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maine,38,NA,NA,NA,NA,516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maine,38.1,NA,NA,NA,511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maine,38.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maine,40.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602,NA,NA,NA
Accidents ,Unintentional Injuries,Maine,40.8,NA,NA,NA,NA,NA,NA,NA,572,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maine,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maine,41.6,NA,NA,NA,NA,NA,NA,NA,NA,584,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maine,41.7,NA,NA,NA,NA,NA,NA,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maine,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644,NA,NA
Accidents ,Unintentional Injuries,Maine,43.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,628,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maine,45.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690,NA
Accidents ,Unintentional Injuries,Maine,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802
Accidents ,Unintentional Injuries,Maryland,23.3,NA,1182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maryland,24.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1415,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maryland,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maryland,25,NA,NA,NA,NA,NA,NA,1376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maryland,25.2,NA,NA,NA,1332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maryland,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1465,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maryland,25.8,NA,NA,1339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maryland,25.9,1296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maryland,26,NA,NA,NA,NA,NA,1412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maryland,26.1,NA,NA,NA,NA,NA,NA,NA,1456,NA,NA,NA,NA,1569,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maryland,26.2,NA,NA,NA,NA,NA,NA,NA,NA,1480,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maryland,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1674,NA
Accidents ,Unintentional Injuries,Maryland,26.7,NA,NA,NA,NA,1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Maryland,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1696,NA,NA,NA
Accidents ,Unintentional Injuries,Maryland,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1732,NA,NA
Accidents ,Unintentional Injuries,Maryland,29.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1903
Accidents ,Unintentional Injuries,Massachusetts,19.6,1303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Massachusetts,19.9,NA,NA,NA,NA,NA,1366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Massachusetts,20.2,NA,1357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Massachusetts,20.7,NA,NA,NA,1413,1421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Massachusetts,22.2,NA,NA,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Massachusetts,28,NA,NA,NA,NA,NA,NA,1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Massachusetts,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2060,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Massachusetts,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2040,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Massachusetts,29.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2076,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Massachusetts,29.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2195,NA,NA,NA
Accidents ,Unintentional Injuries,Massachusetts,30.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2224,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Massachusetts,31,NA,NA,NA,NA,NA,NA,NA,NA,2139,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Massachusetts,32.3,NA,NA,NA,NA,NA,NA,NA,2214,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Massachusetts,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2393,NA,NA
Accidents ,Unintentional Injuries,Massachusetts,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2668,NA
Accidents ,Unintentional Injuries,Massachusetts,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3229
Accidents ,Unintentional Injuries,Michigan,32.8,3188,NA,NA,NA,NA,3312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Michigan,32.9,NA,3220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Michigan,33,NA,NA,NA,3285,3324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Michigan,33.3,NA,NA,3291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Michigan,34,NA,NA,NA,NA,NA,NA,3451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Michigan,35.2,NA,NA,NA,NA,NA,NA,NA,3590,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Michigan,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3685,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Michigan,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3682,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Michigan,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3770,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Michigan,36.5,NA,NA,NA,NA,NA,NA,NA,NA,3764,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Michigan,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3805,NA,NA,NA
Accidents ,Unintentional Injuries,Michigan,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3951,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Michigan,40.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4225,NA,NA
Accidents ,Unintentional Injuries,Michigan,41.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4422,NA
Accidents ,Unintentional Injuries,Michigan,43.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4647
Accidents ,Unintentional Injuries,Minnesota,34.3,NA,1711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Minnesota,35.4,NA,NA,1797,NA,NA,NA,NA,1919,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Minnesota,35.5,NA,NA,NA,NA,NA,1867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Minnesota,35.8,1772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Minnesota,36.2,NA,NA,NA,NA,NA,NA,1922,NA,NA,2010,2037,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Minnesota,36.7,NA,NA,NA,NA,1912,NA,NA,NA,NA,NA,NA,2103,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Minnesota,37.5,NA,NA,NA,NA,NA,NA,NA,NA,2066,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Minnesota,37.6,NA,NA,NA,1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Minnesota,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2301,NA,NA,NA
Accidents ,Unintentional Injuries,Minnesota,39.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2385,NA
Accidents ,Unintentional Injuries,Minnesota,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2319,NA,NA,NA,NA
Accidents ,Unintentional Injuries,Minnesota,40.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2405,NA,NA
Accidents ,Unintentional Injuries,Minnesota,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2574
